gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,seed_exposure,n_seed_up2,betweenness,fast_forward_share,fast_transit_share,same_day_transit_share_upper_bound,sync_in_days,sync_max_payers,transit_observation_complete_share,repeated_route_count,likely_true_terminal,terminal_unknown,transit_seed_caveat,depth,is_seed,truncated_by_depth
100000008175078100,peripheral,0.3,36,0.3489,4-е колено: обход остановился здесь (исходящие не выгружались); получил 1.8 млн ₸ от 1,1,0,1846711.0,0.0,15,0,0.00046907194584128284,0.0,6.113596407318881e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008183752100,peripheral,0.3,21,0.2005,4-е колено: обход остановился здесь (исходящие не выгружались); получил 140 тыс ₸ от 1,1,0,140000.0,0.0,1,0,0.0005301890395310136,0.0,3.3684497415565123e-09,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008188026100,peripheral,0.2,15,0.5457,"Признаков роли нет: вход 2 (86 тыс ₸), выход 4 (338 тыс ₸)",2,4,86468.0,337983.17,5,4,0.0002993035967853829,3.9087659018365173,3.310103307731016e-05,1,8.203279647425419e-05,0.0,0.0,0.0,0,1,1.0,1,False,False,False,1,False,False
100000008190411100,peripheral,0.3,2,0.2131,4-е колено: обход остановился здесь (исходящие не выгружались); получил 198 тыс ₸ от 1,1,0,198450.0,0.0,12,0,0.0004241348636842565,0.0,3.0972357370848794e-09,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008190442100,peripheral,0.2,1,0.0959,"Разовый получатель: 13 тыс ₸ от 1, дальше не переводил",1,0,13000.0,0.0,1,0,0.000287598305346668,0.0,9.889461371697653e-09,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008192264100,transit,1.0,5,0.6068,Отдаёт дальше 115% полученного (163 тыс ₸ → 188 тыс ₸); 87% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,1,162810.0,187910.0,1,2,0.00029084583184829237,1.1541674344327744,1.5669087185137651e-06,0,1.922024458454748e-05,0.8749933478793039,0.0,1.0,0,1,1.0,0,False,False,False,3,False,False
100000008193258100,peripheral,0.2,16,0.2912,"Признаков роли нет: вход 1 (75 тыс ₸), выход 1 (30 тыс ₸)",1,1,75000.0,30000.0,2,1,0.00029737422274379974,0.4,1.5720999768197686e-07,0,1.922024458454748e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000008193577100,peripheral,0.2,43,0.6088,"Признаков роли нет: вход 2 (154 тыс ₸), выход 5 (480 тыс ₸)",2,5,154300.0,480180.0,6,16,0.0012389478209868792,3.1119896305897603,0.003878568051475871,1,9.90734256935437e-07,0.10410679328585114,0.28185353208036296,0.3239792611795204,0,1,1.0,0,False,False,False,1,False,False
100000008200810100,terminal,0.6,9,0.364,Получил 475 тыс ₸ от 1 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),1,0,475000.0,0.0,1,0,0.00030819442208498927,0.0,3.4947110859070073e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008205000100,peripheral,0.1,87,0.3492,Seed без переводов ≥ 5 000 ₸ внутри банка за июль,0,0,0.0,0.0,0,0,0.0002855692942172909,,0.005679338605325055,0,0.0,,0.0,0.0,0,0,0.0,0,False,False,True,0,True,False
100000008205937100,peripheral,0.2,13,0.3002,"Разовый получатель: 35 тыс ₸ от 1, дальше не переводил",1,0,35000.0,0.0,3,0,0.00033164706434217267,0.0,8.310663255502727e-06,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000008213966100,transit,0.75,28,0.7521,Отдаёт дальше 234% полученного (187 тыс ₸ → 437 тыс ₸); 85% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),3,1,187004.0,436900.0,7,8,0.0019335519524195824,2.336313661739856,7.467844542912923e-05,1,4.319601360238506e-05,0.8498512245365072,0.2941113559068255,0.7593634360762337,0,1,0.8983765053153944,0,False,False,False,2,False,False
100000008219168100,peripheral,0.2,10,0.3887,"Разовый получатель: 53 тыс ₸ от 1, дальше не переводил",1,0,53200.0,0.0,2,0,0.0002886199013188332,0.0,6.062710323252147e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000008221543100,terminal,0.7,16,0.5074,Получил 542 тыс ₸ от 2 плательщиков и не переводил дальше (колено 1 — обход продолжался бы),2,0,542000.0,0.0,2,0,0.00037148464522539736,0.0,2.6087508137608162e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000008221765100,peripheral,0.3,5,0.3446,4-е колено: обход остановился здесь (исходящие не выгружались); получил 156 тыс ₸ от 1,1,0,156354.0,0.0,1,0,0.0005404417175185718,0.0,3.5174362986193024e-06,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008223661100,transit,0.75,2,0.6108,Отдаёт дальше 130% полученного (202 тыс ₸ → 263 тыс ₸),2,5,202000.0,262580.0,2,5,0.00031466917502238233,1.29990099009901,1.7694525680788403e-05,0,0.0003254231789280599,0.18748952700129484,0.07844554455445545,0.2437178217821782,0,2,1.0,0,False,False,False,3,False,False
100000008223756100,terminal,0.7,6,0.4001,Получил 332 тыс ₸ от 2 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),2,0,331682.0,0.0,2,0,0.00035628112116330586,0.0,1.0855288583126482e-06,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008229700100,peripheral,0.2,12,0.408,"Признаков роли нет: вход 1 (24 тыс ₸), выход 1 (7 тыс ₸)",1,1,23500.0,7200.0,1,1,0.0002894692379814412,0.30638297872340425,7.7506635669545e-05,1,1.981468513870874e-07,0.0,0.0,0.0,0,1,1.0,0,False,False,False,1,False,False
100000008232832100,peripheral,0.2,40,0.5104,"Признаков роли нет: вход 1 (337 тыс ₸), выход 1 (138 тыс ₸)",1,1,337000.0,138000.0,2,1,0.0004942271899045276,0.4094955489614243,0.004124443284753202,3,0.0,0.0,0.0,0.0,0,1,1.0,0,False,False,False,1,False,False
100000008237827100,peripheral,0.2,3,0.3514,"Разовый получатель: 40 тыс ₸ от 1, дальше не переводил",1,0,40001.0,0.0,1,0,0.00029357895180421055,0.0,3.372663820816506e-05,2,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000008238112100,terminal,0.6,5,0.3864,Получил 190 тыс ₸ от 1 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),1,0,190000.0,0.0,1,0,0.0002917270372913667,0.0,1.8285895001389066e-06,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008238989100,terminal,0.6,23,0.4216,Получил 200 тыс ₸ от 1 плательщиков и не переводил дальше (колено 2 — обход продолжался бы),1,0,200000.0,0.0,2,0,0.000323247651083571,0.0,6.586241062570927e-06,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000008244300100,consolidator,0.5,5,0.4933,"Сбор от 5 разных плательщиков (65 тыс ₸; порог ≥5), отдаёт дальше 0%",5,0,65430.0,0.0,6,0,0.000479365914728666,0.0,4.490597598641668e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000008251939100,peripheral,0.3,7,0.1823,4-е колено: обход остановился здесь (исходящие не выгружались); получил 44 тыс ₸ от 1,1,0,44360.0,0.0,1,0,0.00030217452924276257,0.0,5.666676500227498e-08,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008254069100,peripheral,0.2,19,0.5138,"Признаков роли нет: вход 1 (10 тыс ₸), выход 5 (108 тыс ₸)",1,5,10200.0,107500.0,2,6,0.0003424861412375226,10.53921568627451,3.6188818317324174e-05,1,9.351210406461278e-05,0.09302325581395349,0.0,0.9803921568627451,0,1,1.0,0,False,False,False,2,False,False
100000008254576100,peripheral,0.2,35,0.2566,"Признаков роли нет: вход 1 (8 тыс ₸), выход 1 (60 тыс ₸)",1,1,8000.0,60000.0,1,1,0.00029167108817849144,7.5,2.558750440604967e-08,0,1.9616538287321655e-05,0.0,0.0,0.0,0,1,0.0,0,False,False,False,3,False,False
100000008255655100,peripheral,0.3,16,0.1094,4-е колено: обход остановился здесь (исходящие не выгружались); получил 5 тыс ₸ от 1,1,0,5400.0,0.0,1,0,0.0005311928331096004,0.0,6.935041991248859e-08,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008258083100,transit,0.75,30,0.7034,Отдаёт дальше 65% полученного (3.1 млн ₸ → 2.0 млн ₸); 76% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),2,2,3149500.0,2045650.0,13,6,0.0010500443938968613,0.6495157961581204,8.019704401606753e-06,1,7.767356574373826e-05,0.7646713758463081,0.027782187648833147,0.037307509128433086,0,1,1.0,1,False,False,False,2,False,False
100000008258458100,peripheral,0.2,64,0.3923,"Признаков роли нет: вход 1 (19 тыс ₸), выход 2 (1.6 млн ₸)",1,2,19000.0,1557988.0,1,4,0.0002912603933485006,81.99936842105264,8.463478352828152e-08,0,3.844048916909496e-05,0.364308325866438,0.0,1.0,0,1,1.0,0,False,False,False,3,False,False
100000008259451100,peripheral,0.2,14,0.2049,"Разовый получатель: 55 тыс ₸ от 1, дальше не переводил",1,0,55000.0,0.0,1,0,0.0003011151344797481,0.0,1.0054637382346996e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008279405100,terminal,0.6,6,0.4072,Получил 235 тыс ₸ от 1 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),1,0,234738.0,0.0,2,0,0.00033332885250302973,0.0,3.0432066326380893e-06,0,0.0,,0.0,0.0,0,1,0.40200990039959444,1,True,False,False,3,False,False
100000008283183100,peripheral,0.2,1,0.219,"Разовый получатель: 29 тыс ₸ от 1, дальше не переводил",1,0,29000.0,0.0,1,0,0.0002954187762246869,0.0,6.710268321763033e-07,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000008289539100,peripheral,0.2,15,0.2508,"Разовый получатель: 15 тыс ₸ от 1, дальше не переводил",1,0,14912.0,0.0,1,0,0.0002903134116978226,0.0,7.2039158489858545e-06,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000008293431100,peripheral,0.2,0,0.3747,"Признаков роли нет: вход 1 (15 тыс ₸), выход 5 (297 тыс ₸)",1,5,15000.0,297000.0,1,7,0.00028689952801563704,19.8,1.0058429739771044e-07,0,5.6870616875245766e-05,0.0,0.0,0.0,0,1,0.0,1,False,False,False,3,False,False
100000008295429100,terminal,0.6,5,0.424,Получил 352 тыс ₸ от 1 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),1,0,352000.0,0.0,1,0,0.00029697732349136816,0.0,3.3877026528889218e-06,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008297199100,peripheral,0.2,0,0.2781,"Разовый получатель: 42 тыс ₸ от 1, дальше не переводил",1,0,42268.0,0.0,1,0,0.0002965958116631634,0.0,2.8354483037078184e-06,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008304115100,peripheral,0.2,12,0.4113,"Разовый получатель: 51 тыс ₸ от 1, дальше не переводил",1,0,51000.0,0.0,1,0,0.00029403300196076604,0.0,0.00016820589017645934,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000008304139100,distributor,1.0,3,0.8157,"Веер на 24 получателей (1.7 млн ₸; порог ≥10), входящих от 4",4,24,189329.75,1692997.0,4,43,0.0003136180059586537,8.942054801213228,3.0422065043259818e-05,1,0.0013103045314002593,0.28186700862435077,0.9043943173220268,0.9043943173220268,0,1,1.0,11,False,False,False,1,False,False
100000008306857100,peripheral,0.2,9,0.2356,"Разовый получатель: 125 тыс ₸ от 1, дальше не переводил",1,0,125000.0,0.0,1,0,0.0002915232752351062,0.0,9.196608120807913e-08,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008308418100,peripheral,0.3,0,0.2681,4-е колено: обход остановился здесь (исходящие не выгружались); получил 50 тыс ₸ от 1,1,0,50000.0,0.0,1,0,0.00043159933146629903,0.0,1.2496422189692089e-06,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008309514100,peripheral,0.2,1,0.111,"Разовый получатель: 17 тыс ₸ от 1, дальше не переводил",1,0,17200.0,0.0,1,0,0.000288253832019236,0.0,1.3084518122553819e-08,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008314203100,peripheral,0.2,40,0.5746,"Признаков роли нет: вход 2 (382 тыс ₸), выход 2 (327 тыс ₸) (seed: входящие занижены выгрузкой)",2,2,382076.0,327000.0,10,13,0.0005029908624026965,0.8558506684533967,0.009976513951005149,2,0.0,0.48623853211009177,0.3376291627843675,0.36380196610098514,0,1,1.0,3,False,False,True,0,True,False
100000008314863100,peripheral,0.2,3,0.2738,"Разовый получатель: 12 тыс ₸ от 1, дальше не переводил",1,0,12000.0,0.0,1,0,0.0005170968391841085,0.0,1.9474423056917897e-05,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008321975100,peripheral,0.3,22,0.1744,4-е колено: обход остановился здесь (исходящие не выгружались); получил 6 тыс ₸ от 1,1,0,5900.0,0.0,1,0,0.00030322854188756906,0.0,9.013400805118328e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008324800100,transit,1.0,71,0.7559,Отдаёт дальше 97% полученного (526 тыс ₸ → 511 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),3,1,526500.0,511000.0,17,13,0.0018517826355651504,0.9705603038936372,2.8616370063446458e-05,1,1.922024458454748e-05,1.0,0.39886039886039887,0.5982905982905983,0,2,1.0,1,False,False,False,2,False,False
100000008327791100,peripheral,0.3,16,0.146,4-е колено: обход остановился здесь (исходящие не выгружались); получил 11 тыс ₸ от 1,1,0,11000.0,0.0,1,0,0.0005367685704661637,0.0,2.1769727268893004e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008331280100,peripheral,0.3,27,0.1936,4-е колено: обход остановился здесь (исходящие не выгружались); получил 41 тыс ₸ от 1,1,0,41000.0,0.0,2,0,0.00031806648242539286,0.0,1.2238616505573893e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008332511100,peripheral,0.2,9,0.4399,"Разовый получатель: 100 тыс ₸ от 1, дальше не переводил",1,0,100000.0,0.0,1,0,0.0011127776746800726,0.0,0.00016876467043849098,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008333492100,peripheral,0.3,48,0.2488,4-е колено: обход остановился здесь (исходящие не выгружались); получил 216 тыс ₸ от 1,1,0,216400.0,0.0,1,0,0.00043801085615694494,0.0,5.1836261796910403e-08,0,0.0,,0.0,0.0,0,1,0.0,0,False,True,False,4,False,True
100000008335401100,peripheral,0.2,7,0.423,"Разовый получатель: 150 тыс ₸ от 1, дальше не переводил",1,0,150000.0,0.0,3,0,0.0005512278448300623,0.0,5.175788142474552e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000008336318100,peripheral,0.3,2,0.2094,4-е колено: обход остановился здесь (исходящие не выгружались); получил 170 тыс ₸ от 1,1,0,170000.0,0.0,1,0,0.00032671946741775836,0.0,3.919590573393557e-09,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008337304100,peripheral,0.3,6,0.2439,4-е колено: обход остановился здесь (исходящие не выгружались); получил 105 тыс ₸ от 1,1,0,105465.0,0.0,2,0,0.00035426504692391266,0.0,1.5806828974926414e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008343415100,peripheral,0.3,20,0.3452,4-е колено: обход остановился здесь (исходящие не выгружались); получил 100 тыс ₸ от 1,1,0,100000.0,0.0,3,0,0.0004339920196479948,0.0,7.094114152923197e-06,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008343874100,transit,0.75,20,0.6512,Отдаёт дальше 62% полученного (284 тыс ₸ → 176 тыс ₸); 81% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),2,2,283535.0,176400.0,2,5,0.0003076522795593052,0.6221454141464017,1.4708995009298447e-05,0,3.883678287186913e-05,0.8129251700680272,0.5057576666020068,0.5057576666020068,0,1,1.0,0,False,False,False,3,False,False
100000008346837100,coordinator,0.7,13,0.7911,"Верхний 1% по посредничеству, связан с 4 ключевыми узлами; вход 9 (254 тыс ₸), выход 25; сам — распределитель",9,25,254359.0,1258643.0,12,26,0.0005474079827287936,4.948293553599441,1.2022341699754305e-05,2,0.008981156281324022,0.8516124111443832,0.8277670536525148,0.8277670536525148,1,4,1.0,1,False,False,False,2,False,False
100000008349675100,transit,0.75,10,0.5614,Отдаёт дальше 79% полученного (47 тыс ₸ → 37 тыс ₸),1,1,46520.0,36650.0,1,2,0.0002882368551639779,0.7878331900257953,5.301452711234772e-05,1,1.981468513870874e-07,0.504774897680764,0.0,0.39767841788478075,0,1,1.0,0,False,False,False,1,False,False
100000008349740100,peripheral,0.3,36,0.1932,4-е колено: обход остановился здесь (исходящие не выгружались); получил 70 тыс ₸ от 1,1,0,70000.0,0.0,2,0,0.00029252500391614434,0.0,2.3173726073669445e-08,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008352542100,peripheral,0.2,3,0.3356,"Разовый получатель: 50 тыс ₸ от 1, дальше не переводил",1,0,50220.0,0.0,1,0,0.00033147541987125204,0.0,1.5568383609383134e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000008356606100,terminal,0.7,13,0.3962,Получил 168 тыс ₸ от 2 плательщиков и не переводил дальше (колено 2 — обход продолжался бы),2,0,168500.0,0.0,2,0,0.0006267853006401152,0.0,2.035207360624783e-06,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000008376089100,peripheral,0.2,30,0.258,"Разовый получатель: 135 тыс ₸ от 1, дальше не переводил",1,0,135000.0,0.0,1,0,0.000302435334778072,0.0,2.5425235662415255e-07,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000008376785100,peripheral,0.3,5,0.3198,4-е колено: обход остановился здесь (исходящие не выгружались); получил 234 тыс ₸ от 1,1,0,234250.0,0.0,2,0,0.0005318070054641103,0.0,9.555780961965713e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008379273100,transit,0.75,7,0.4042,Отдаёт дальше 106% полученного (36 тыс ₸ → 38 тыс ₸),2,4,36000.0,38000.0,2,4,0.0002990171904496492,1.0555555555555556,2.630564825382911e-07,0,0.0017005148871402581,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000008383405100,peripheral,0.2,24,0.3889,"Разовый получатель: 25 тыс ₸ от 1, дальше не переводил",1,0,25000.0,0.0,2,0,0.0003060252661737654,0.0,0.00040653754555928395,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000008388049100,terminal,0.6,9,0.3668,Получил 496 тыс ₸ от 1 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),1,0,496400.0,0.0,1,0,0.00030921374363523924,0.0,3.6521570169352385e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008389800100,peripheral,0.2,4,0.5505,"Признаков роли нет: вход 3 (189 тыс ₸), выход 7 (402 тыс ₸)",3,7,189000.0,401620.0,3,8,0.0005050963840560336,2.124973544973545,5.796542950964298e-06,1,0.00015931006851521828,0.5363278721179224,0.8804232804232804,0.8857142857142857,0,1,1.0,0,False,False,False,2,False,False
100000008405209100,peripheral,0.2,16,0.2068,"Разовый получатель: 54 тыс ₸ от 1, дальше не переводил",1,0,54400.0,0.0,1,0,0.00029413180237518533,0.0,1.1402965165199388e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008406609100,peripheral,0.2,19,0.4093,"Разовый получатель: 34 тыс ₸ от 1, дальше не переводил",1,0,34000.0,0.0,1,0,0.00043050382065094834,0.0,0.0008590274857574466,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000008413748100,distributor,0.9,16,0.7399,"Веер на 18 получателей (1.4 млн ₸; порог ≥10), входящих от 2",2,18,26480.0,1377320.22,2,21,0.00039089149206356923,52.01360347432024,5.601544582046085e-06,1,0.0006247167830790698,0.3328092576757495,1.0,1.0,0,2,1.0,1,False,False,False,2,False,False
100000008416433100,peripheral,0.2,14,0.1353,"Разовый получатель: 20 тыс ₸ от 1, дальше не переводил",1,0,20000.0,0.0,1,0,0.0002912223270400026,0.0,3.656231775398907e-08,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008417029100,peripheral,0.2,2,0.3105,"Разовый получатель: 100 тыс ₸ от 1, дальше не переводил",1,0,100000.0,0.0,1,0,0.00030663007931043686,0.0,2.0008332344219796e-06,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008417359100,transit,0.75,16,0.4282,Отдаёт дальше 271% полученного (41 тыс ₸ → 111 тыс ₸); 81% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,2,40810.0,110760.0,2,3,0.0002919927493261819,2.714040676304827,8.554320007201968e-08,0,0.0,0.8125677139761647,0.7549620191129625,0.7549620191129625,0,1,0.7549620191129625,0,False,False,False,3,False,False
100000008418835100,peripheral,0.2,15,0.682,"Признаков роли нет: вход 1 (1.4 млн ₸), выход 4 (186 тыс ₸) (seed: входящие занижены выгрузкой)",1,4,1372000.0,186179.0,67,6,0.0005285862410602082,0.13569897959183674,0.010509004646569349,1,0.0003166386685165656,0.8549782735969148,0.06823906705539358,0.11601967930029154,0,1,1.0,0,False,False,True,0,True,False
100000008418934100,terminal,0.6,2,0.5223,Получил 360 тыс ₸ от 1 плательщиков и не переводил дальше (колено 2 — обход продолжался бы),1,0,360000.0,0.0,1,0,0.00031944516765308105,0.0,7.45414609517976e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000008422226100,peripheral,0.2,0,0.2904,"Разовый получатель: 87 тыс ₸ от 1, дальше не переводил",1,0,87450.0,0.0,1,0,0.0002904944753360778,0.0,1.2989791953846055e-06,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008427027100,terminal,0.6,3,0.4498,Получил 300 тыс ₸ от 1 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),1,0,300000.0,0.0,1,0,0.0005512640793595238,0.0,1.1211077641763625e-05,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008430691100,transit,0.75,70,0.5833,Отдаёт дальше 3024% полученного (20 тыс ₸ → 605 тыс ₸); 97% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,2,20000.0,604900.0,1,2,0.0003069779355111296,30.245,2.4554565685994347e-07,0,1.9616538287321655e-05,0.96693668374938,0.0,1.0,0,1,1.0,0,False,False,False,3,False,False
100000008432942100,peripheral,0.2,0,0.2364,"Разовый получатель: 45 тыс ₸ от 1, дальше не переводил",1,0,44542.0,0.0,2,0,0.0002880778981897667,0.0,6.616252866874911e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008436257100,terminal,0.7,16,0.2611,Получил 35 тыс ₸ от 2 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),2,0,35000.0,0.0,2,0,0.0002945798149854981,0.0,2.2722255393223895e-07,0,0.0,,0.0,0.0,0,2,1.0,0,True,False,False,3,False,False
100000008438656100,transit,0.75,3,0.6513,Отдаёт дальше 6% полученного (80 тыс ₸ → 5 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),2,1,80000.0,5000.0,2,1,0.00029739252742606105,0.0625,4.661357209361889e-05,2,2.377762216645049e-05,1.0,0.0,0.0625,0,1,1.0,0,False,False,False,1,False,False
100000008443341100,transit,0.75,12,0.6469,Отдаёт дальше 145% полученного (34 тыс ₸ → 50 тыс ₸); 62% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),2,3,34500.0,50000.0,2,4,0.0006689699930486659,1.4492753623188406,3.8395955791805186e-05,1,0.00036009896241195655,0.62,0.2028985507246377,0.7101449275362319,0,1,1.0,0,False,False,False,1,False,False
100000008454065100,peripheral,0.2,14,0.1486,"Разовый получатель: 24 тыс ₸ от 1, дальше не переводил",1,0,24050.0,0.0,1,0,0.00029236706618660175,0.0,4.3966187099171856e-08,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008459449100,peripheral,0.2,0,0.3003,"Разовый получатель: 54 тыс ₸ от 1, дальше не переводил",1,0,53700.0,0.0,1,0,0.0002995780948902197,0.0,3.6023368484222074e-06,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000008460102100,distributor,1.0,18,0.587,"Веер на 31 получателей (477 тыс ₸; порог ≥10), входящих от 1",1,31,17500.0,476570.0,1,34,0.00029968918055683897,27.23257142857143,3.542104713303269e-08,0,0.0009777226136943515,0.1874016408922089,1.0,1.0,0,1,1.0,0,False,False,False,3,False,False
100000008461217100,peripheral,0.3,51,0.2227,4-е колено: обход остановился здесь (исходящие не выгружались); получил 18 тыс ₸ от 1,1,0,18000.0,0.0,1,0,0.0005455897895490721,0.0,1.4725890308980992e-06,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000008461532100,transit,0.75,27,0.7243,Отдаёт дальше 448% полученного (565 тыс ₸ → 2.5 млн ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),2,8,565300.0,2530090.0,2,9,0.0007452506208527072,4.475658942154608,9.89996236758713e-06,1,0.00027126303954892267,0.9954033255733986,0.0,1.0,0,1,0.00937555280382098,0,False,False,False,2,False,False
100000008463968100,peripheral,0.2,1,0.0866,"Разовый получатель: 10 тыс ₸ от 1, дальше не переводил",1,0,10000.0,0.0,1,0,0.00028713007200911945,0.0,7.607277978228964e-09,0,0.0,,0.0,0.0,0,1,0.0,0,True,False,False,3,False,False
100000008465789100,distributor,0.8,2,0.6198,"Веер на 16 получателей (1.9 млн ₸; порог ≥10), входящих от 1",1,16,30099.0,1858100.0,1,17,0.0002898880397943201,61.732947938469714,8.466521079218197e-08,0,0.0008450964058440695,0.47796135837683656,1.0,1.0,0,1,1.0,0,False,False,False,3,False,False
100000008466579100,distributor,0.85,2,0.8384,"Веер на 17 получателей (1.9 млн ₸; порог ≥10), входящих от 2",2,17,36952.0,1933000.0,2,20,0.0003534138885849357,52.31110630006495,0.00041040422071818603,1,0.0005056322361854107,0.06466632177961718,0.8118640398354622,1.0,0,1,1.0,0,False,False,False,2,False,False
100000008468762100,terminal,0.7,21,0.298,Получил 170 тыс ₸ от 2 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),2,0,170000.0,0.0,2,0,0.000310405073841,0.0,3.752186415050513e-08,0,0.0,,0.0,0.0,0,2,1.0,0,True,False,False,3,False,False
100000008469048100,peripheral,0.3,0,0.3927,4-е колено: обход остановился здесь (исходящие не выгружались); получил 265 тыс ₸ от 1,1,0,265200.0,0.0,7,0,0.0005788057669614711,0.0,1.1355397395103548e-05,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
